159,14,1,0,0,1,1,0,1,1,0,NULL,"Have I gotten angry, nurtured and held grudges and resentments? "
160,14,1,0,0,1,1,0,1,1,0,NULL,Have I refused to forgive others?
161,14,1,0,0,1,1,0,1,1,0,NULL,Have I cultivated hatred?
162,14,1,0,0,1,1,0,1,1,0,NULL,Have I gossiped about others in my religious community or parish?
163,14,1,0,0,1,1,0,1,1,0,NULL,Have I slandered anyone?
164,14,1,0,0,1,1,0,1,1,0,NULL,Have I told lies about others?
165,14,1,0,0,1,1,0,1,1,0,NULL,Have I mocked or made fun of others?
166,14,1,0,0,1,1,0,1,1,0,NULL,Have I lied or cheated?
167,14,1,0,0,1,1,0,1,1,0,NULL,Have I stolen anything? Have I paid it back?
168,14,1,0,0,1,1,0,1,1,0,NULL,Have I been selfish or spiteful toward others?
169,14,1,0,0,1,1,0,1,1,0,NULL,Have I been jealous?
170,14,1,0,0,1,1,0,1,1,0,NULL,Have I gotten drunk or taken drugs?
171,15,1,0,0,1,1,0,1,1,0,NULL,"Have I born witness, in word and deed, to the social implications of the Gospel? "
172,15,1,0,0,1,1,0,1,1,0,NULL,Have I allowed the Gospel to influence my political and social opinions?
173,15,1,0,0,1,1,0,1,1,0,NULL,Have I not had a proper Christian concern for the poor and needy?
174,15,1,0,0,1,1,0,1,1,0,NULL,Have I been unethical in my business dealings? Have I stolen or lied?
175,15,1,0,0,1,1,0,1,1,0,NULL,Have I not paid my taxes?
176,15,1,0,0,1,1,0,1,1,0,NULL,"Have I fostered or nurtured hatred toward my social or political enemies either local, national or international? "
177,15,1,0,0,1,1,0,1,1,0,NULL,"Have I been prejudiced toward others because of race, color, religious or social status?"
178,2,1,1,1,0,0,1,1,1,0,NULL,"Have I spoken disrespectfully, hatefully, defiantly, or carelessly about the faith, or sacred persons, places and things or promoted it?"
179,2,1,1,1,0,0,1,1,1,0,NULL,Have I sworn or made promises in God’s name to things that were untrue or of little importance even if they were true?
180,3,1,0,1,0,0,0,1,1,0,NULL,Have I failed to bring my children to Holy Mass on Sundays and Holy Days without serious cause?
181,3,1,1,1,0,0,1,1,1,0,NULL,Have I attended mass by arriving late or leaving early without serious cause?
